,mean,sd,2.50%,97.50%,Rhat
Nsite[484],9.310814815,1.874261879,6,13,1.000455305
Nsite[485],8.68262963,1.962153988,5,13,1.000342546
Nsite[486],8.596666667,1.919195272,5,13,1.000192854
Nsite[487],9.299333333,1.729630442,6,13,1.000467791
Nsite[488],8.833888889,1.863901382,5,13,1.000419911
Nsite[489],5.647925926,1.848128176,2,10,1.000708807
Nsite[490],6.898074074,1.860077256,4,11,1.000328621
Nsite[491],7.784962963,1.832857053,5,12,1.000491896
Nsite[492],8.059666667,1.628149687,5,12,1.000100481
Nsite[493],7.519518519,1.739824818,5,11,1.000559866
Nsite[494],6.750296296,2.035432802,3,11,1.000306501
Nsite[495],8.04462963,2.065622389,4,12,1.000716115
Nsite[496],8.024407407,2.049870073,4,12,1.000602711
Nsite[497],7.773407407,1.922184341,4,12,1.000242229
Nsite[498],13.00796296,1.52443811,10,16,1.001000364
Nsite[499],7.767740741,1.888680406,4,12,1.001649947
Nsite[500],8.549296296,1.85104388,5,12,1.001271307
Nsite[501],8.928111111,1.884626061,6,13,1.000619732
Nsite.large[1],4.064925926,0.8944682866,3,6,1.000070082
Nsite.large[2],4.74462963,0.7785272754,4,6,1.000262898
Nsite.large[3],3.548666667,1.057900982,2,6,1.000355789
Nsite.large[4],3.397037037,0.9829797709,2,5,1.000299246
Nsite.large[5],3.527148148,1.369671174,1,6,1.000053735
Nsite.large[6],3.226074074,0.9443582117,2,5,1.000406003
Nsite.large[7],3.865259259,0.8494995223,3,6,1.000187384
Nsite.large[8],5.123111111,0.8833764983,4,7,1.000158373
Nsite.large[9],4.698222222,0.778453373,4,6,1.000166196
Nsite.large[10],3.16762963,1.216473167,1,6,1.000808347
Nsite.large[11],3.510037037,1.060510091,2,6,1.000390997
Nsite.large[12],3.969888889,1.369649801,1,7,1.000316826
Nsite.large[13],2.054407407,1.215586327,0,5,1.000130029
Nsite.large[14],4.011074074,0.9148269571,3,6,0.9999720131
Nsite.large[15],2.778296296,1.126550795,1,5,1.000100954
Nsite.large[16],3.087814815,1.188372733,1,6,1.000444595
Nsite.large[17],2.837037037,1.146529021,1,5,1.000317631
Nsite.large[18],2.855222222,0.8642232768,2,5,1.000275549
Nsite.large[19],3.085555556,0.9548565612,2,5,0.9999745694
Nsite.large[20],4.039148148,0.9240505493,3,6,1.000073655
Nsite.large[21],3.790407407,1.394790054,1,7,1.000290122
Nsite.large[22],3.351296296,1.232108592,1,6,1.000147067
Nsite.large[23],4.226518519,0.9665813568,3,6,1.000243156
Nsite.large[24],4.113333333,1.166548579,2,7,1.000059907
Nsite.large[25],2.901962963,1.153654851,1,5,1.00008411
Nsite.large[26],4.028111111,1.267795856,2,7,1.000030535
Nsite.large[27],2.710703704,1.099638254,1,5,1.00006971
Nsite.large[28],3.549111111,1.369870975,1,6,1.000219317
Nsite.large[29],5.474518519,0.6496406635,5,7,1.000179878
Nsite.large[30],3.406925926,1.205781731,1,6,1.000086117
Nsite.large[31],3.992481481,1.157916624,2,6,1.000486902
Nsite.large[32],3.481851852,1.270035293,1,6,1.000117722
Nsite.large[33],3.881,1.282420998,2,6,1.000610352
Nsite.large[34],3.158666667,1.218130867,1,6,1.000108076
Nsite.large[35],4.830703704,1.071660102,3,7,1.000136643
Nsite.large[36],4.176481481,0.8657434239,3,6,1.000301832
Nsite.large[37],4.248259259,0.9791129176,3,6,1.0002335
Nsite.large[38],3.62437037,1.071300905,2,6,1.000104686
Nsite.large[39],2.316814815,0.544748084,2,4,1.000122046
Nsite.large[40],3.405407407,0.6019958446,3,5,1.000139227
Nsite.large[41],2.33837037,0.5564756146,2,4,1.00001002
Nsite.large[42],1.425074074,0.6225042723,1,3,1.000155386
Nsite.large[43],2.365222222,0.5827738044,2,4,1.000081038
Nsite.large[44],2.27,0.5049369217,2,4,1.000117415
Nsite.large[45],1.287666667,0.5273613952,1,3,1.000012608
Nsite.large[46],1.193666667,0.8599107716,0,3,1.000270716
Nsite.large[47],2.250481481,0.4887335334,2,3,1.000025517
Nsite.large[48],3.348814815,0.5636908734,3,5,1.000076802
Nsite.large[49],1.56837037,0.7128008496,1,3,0.9999827121
Nsite.large[50],2.595666667,0.6976516088,2,4,1.000184072
Nsite.large[51],0.6554444444,0.7640094865,0,2,1.000622311
Nsite.large[52],0.4695555556,0.6649259717,0,2,1.000239315
Nsite.large[53],1.309666667,0.5435198185,1,3,1.000078756
Nsite.large[54],0.6837777778,0.7801876165,0,2,1.000124702
Nsite.large[55],1.350925926,0.9701263376,0,3,0.9999795177
Nsite.large[56],1.259592593,0.4999172315,1,3,1.000016989
Nsite.large[57],0.4067407407,0.6221099166,0,2,1.000058704
Nsite.large[58],0.3254444444,0.5544308747,0,2,1.000054044
Nsite.large[59],3.30237037,0.5303293716,3,5,1.000188847
Nsite.large[60],1.454444444,0.6464829237,1,3,1.000141319
Nsite.large[61],0.6052962963,0.7422486746,0,2,0.9999843329
Nsite.large[62],2.48962963,0.6558999049,2,4,1.000061951
Nsite.large[63],3.223777778,0.4616455183,3,4,1.000205849
Nsite.large[64],1.405666667,1.005001254,0,4,1.000261469
Nsite.large[65],2.877074074,1.08053787,1,5,1.000249681
Nsite.large[66],1.524814815,0.6828545847,1,3,1.001023781
Nsite.large[67],2.454666667,0.6391812052,2,4,1.000509364
Nsite.large[68],2.391148148,0.5938710762,2,4,1.000298995
Nsite.large[69],1.277074074,0.5135379308,1,3,1.000188235
Nsite.large[70],0.467037037,0.6586489196,0,2,0.9999753834
Nsite.large[71],0.4966296296,0.6813428333,0,2,0.999988362
Nsite.large[72],1.365888889,0.5862222851,1,3,1.000050898
Nsite.large[73],0.627,0.7472684928,0,2,0.9999967471
Nsite.large[74],1.429962963,0.630753747,1,3,1.000427025
Nsite.large[75],1.557333333,0.6993048672,1,3,1.000131422
Nsite.large[76],0.5955925926,0.7196653913,0,2,1.000575497
Nsite.large[77],3.332555556,0.5388353012,3,5,1.000054979
Nsite.large[78],0.7632592593,0.8116150315,0,3,1.000211185
Nsite.large[79],0.4541111111,0.6383297398,0,2,1.00038124
Nsite.large[80],0.6987407407,0.7374656562,0,2,1.00008867
Nsite.large[81],2.265037037,0.5052190654,2,4,1.000046804
Nsite.large[82],1.449555556,0.6400145914,1,3,1.00064752
Nsite.large[83],0.4762222222,0.6661436397,0,2,1.000001924
Nsite.large[84],1.028333333,0.8768228382,0,3,1.000371045
Nsite.large[85],1.526962963,0.6949248263,1,3,1.000523829
Nsite.large[86],0.9786666667,0.8573958662,0,3,1.000160365
Nsite.large[87],2.200185185,0.436958766,2,3,0.9999502261
Nsite.large[88],1.225851852,0.4718355817,1,2,1.000138113
Nsite.large[89],0.3983703704,0.6138978431,0,2,1.00004893
Nsite.large[90],1.447481481,0.6401370952,1,3,1.000638856
Nsite.large[91],2.33537037,0.5570601275,2,4,1.000043621
Nsite.large[92],2.326333333,0.5557106166,2,4,1.000887199
Nsite.large[93],1.525814815,0.6826547604,1,3,1.000369154
Nsite.large[94],1.662814815,0.7519562515,1,3,1.000144706
Nsite.large[95],2.388296296,0.5946506986,2,4,1.000405852
Nsite.large[96],1.012851852,0.9034369888,0,3,1.000072944
Nsite.large[97],1.430518519,0.6304040489,1,3,1.000007411
Nsite.large[98],1.565814815,0.7063087654,1,3,1.000391141
Nsite.large[99],1.488703704,0.664301246,1,3,1.000437207
Nsite.large[100],0.7421481481,0.8061220669,0,3,1.000230051
Nsite.large[101],1.313296296,0.5451851149,1,3,0.999999124
Nsite.large[102],1.246814815,0.4866157838,1,2,0.999991034
Nsite.large[103],0.4687407407,0.6530850919,0,2,1.000018361
Nsite.large[104],2.257518519,0.4972785577,2,4,1.000129787
Nsite.large[105],2.304888889,0.5372234267,2,4,1.000059859
Nsite.large[106],2.317037037,0.5507054815,2,4,1.000022493
Nsite.large[107],2.403333333,0.6101630717,2,4,1.000263469
Nsite.large[108],3.080925926,0.7920158093,2,5,1.000083234
Nsite.large[109],1.376333333,0.9601311417,0,3,1.000193553
Nsite.large[110],2.848407407,0.7548142097,2,4,1.000108169
Nsite.large[111],1.837888889,0.8109002137,1,4,1.000715298
Nsite.large[112],1.274037037,0.9455998316,0,3,1.000330942
Nsite.large[113],2.140481481,0.871034133,1,4,1.00038615
Nsite.large[114],1.978814815,0.8406476507,1,4,1.000053263
Nsite.large[115],2.200925926,0.8776599177,1,4,1.000170726
Nsite.large[116],3.162,0.8383872281,2,5,1.000106635
Nsite.large[117],1.980666667,0.8412207983,1,4,1.000043963
Nsite.large[118],1.265518519,0.9534810854,0,3,1.000217248
Nsite.large[119],2.639888889,0.7269970755,2,4,1.000249363
Nsite.large[120],1.895111111,0.8384213035,1,4,1.000340633
Nsite.large[121],2.717444444,0.7362549311,2,4,1.000051719
Nsite.large[122],1.793407407,0.8005152818,1,4,1.000195027
Nsite.large[123],1.697037037,0.7600765234,1,3,1.000176298
Nsite.large[124],1.662703704,0.7468898594,1,3,1.000300266
Nsite.large[125],1.766925926,0.7833186391,1,3,1.000008848
Nsite.large[126],1.935592593,0.8437067105,1,4,0.9999891842
Nsite.large[127],1.753814815,0.7936609261,1,4,1.000390629
Nsite.large[128],1.839333333,0.8446288117,1,4,1.000332085
Nsite.large[129],2.519185185,0.6738094052,2,4,1.000029348
Nsite.large[130],2.868888889,0.8101331162,2,5,1.000039444
Nsite.large[131],1.222333333,0.9619282006,0,3,1.000277463
Nsite.large[132],2.741666667,0.7720516454,2,4,1.000361337
Nsite.large[133],2.565407407,0.7074992756,2,4,1.000084387
Nsite.large[134],1.316222222,0.9866717002,0,3,0.9999499288
Nsite.large[135],2.110333333,0.9344277345,1,4,1.000189482
Nsite.large[136],1.871185185,0.8369406931,1,4,1.000408707
Nsite.large[137],2.374074074,0.9589108668,1,4,1.000095267
Nsite.large[138],3.622333333,0.7125967327,3,5,1.000052682
Nsite.large[139],2.394111111,0.9462236641,1,4,1.000016312
Nsite.large[140],2.325074074,0.9118693936,1,4,0.9999504977
Nsite.large[141],2.02937037,0.8887048231,1,4,1.000071915
Nsite.large[142],1.59162963,1.025099076,0,4,1.000077839
Nsite.large[143],2.947814815,0.7942875206,2,5,1.000164753
Nsite.large[144],2.424518519,0.9566353826,1,4,1.00002976
Nsite.large[145],2.370592593,0.9617648806,1,4,1.000089989
Nsite.large[146],2.263296296,0.9159505404,1,4,1.000422959
Nsite.large[147],3.164111111,0.8489763864,2,5,1.000021932
Nsite.large[148],1.686444444,1.028744236,0,4,1.000088787
Nsite.large[149],1.592444444,1.051319523,0,4,1.000021473
Nsite.large[150],2.301703704,0.9941925823,1,4,1.00004415
Nsite.large[151],2.458740741,1.195662946,0,5,1.000019923
Nsite.large[152],2.060518519,0.9187744834,1,4,1.000581052
Nsite.large[153],2.114259259,0.9231861587,1,4,1.000346038
Nsite.large[154],1.141222222,0.9751632458,0,3,1.00013218
Nsite.large[155],1.903518519,0.8603704193,1,4,1.000464043
Nsite.large[156],1.705296296,0.7845418133,1,3,1.000178096
Nsite.large[157],2.072296296,0.8992113048,1,4,1.000204052
Nsite.large[158],0.9763333333,0.8955999251,0,3,1.00015812
Nsite.large[159],2.332666667,0.9584112346,1,4,0.9999936066
Nsite.large[160],1.682777778,1.081616786,0,4,1.000074789
Nsite.large[161],1.699740741,1.049654263,0,4,0.9999672072
Nsite.large[162],2.265814815,0.9643684765,1,4,1.000008605
Nsite.large[163],2.440814815,0.9809365198,1,4,1.000055062
Nsite.large[164],2.052148148,1.086069279,0,4,1.000084649
Nsite.large[165],1.783296296,0.8123064207,1,4,1.000392148
Nsite.large[166],2.161592593,0.9638829764,1,4,1.000414525
Nsite.large[167],1.268518519,0.506311904,1,3,1.000000049
Nsite.large[168],1.327333333,0.5589454495,1,3,1.00007681
Nsite.large[169],2.379333333,0.5823708617,2,4,1.000158772
Nsite.large[170],2.216148148,0.4506276476,2,3,1.000136354
Nsite.large[171],1.299222222,0.5352697548,1,3,1.000147266
Nsite.large[172],1.202037037,0.437123554,1,2,1.00001957
Nsite.large[173],0.4021851852,0.5995686893,0,2,1.000058435
Nsite.large[174],2.233185185,0.4740718346,2,3,1.000246996
Nsite.large[175],0.4432962963,0.6383309862,0,2,1.00007969
Nsite.large[176],0.4687407407,0.6546711298,0,2,1.000219156
Nsite.large[177],0.4102962963,0.6196510845,0,2,1.00007298
Nsite.large[178],1.26,0.4976629705,1,2,0.9999991428
Nsite.large[179],1.227407407,0.4658697781,1,2,1.000087252
Nsite.large[180],1.257703704,0.497964211,1,3,1.000153018
Nsite.large[181],1.261,0.5008135535,1,3,0.9999839397
Nsite.large[182],1.28562963,0.5183125378,1,3,1.000048627
Nsite.large[183],0.5170740741,0.6870926658,0,2,1.000030429
Nsite.large[184],1.289925926,0.5293161216,1,3,1.001295228
Nsite.large[185],1.247518519,0.4940039654,1,3,1.000003817
Nsite.large[186],1.296074074,0.535601798,1,3,1.00017585
Nsite.large[187],0.7437777778,0.7697533801,0,2,0.999972416
Nsite.large[188],0.4166296296,0.6214892373,0,2,1.00002293
Nsite.large[189],1.250037037,0.4905492236,1,2,1.000015748
Nsite.large[190],0.4539259259,0.6506152972,0,2,1.000048453
Nsite.large[191],0.684037037,0.7107644593,0,2,1.000277845
Nsite.large[192],1.256185185,0.4956556731,1,3,1.000025891
Nsite.large[193],1.283740741,0.5267489264,1,3,1.000399121
Nsite.large[194],0.3380740741,0.5620852641,0,2,1.00003886
Nsite.large[195],1.249296296,0.4885058576,1,2,1.000217379
Nsite.large[196],0.464,0.6511935496,0,2,1.000181596
Nsite.large[197],1.244111111,0.4833638805,1,2,1.000000443
Nsite.large[198],0.6712222222,0.7287475491,0,2,1.00029675
Nsite.large[199],1.260962963,0.5015349218,1,3,1.000066657
Nsite.large[200],1.233740741,0.4755538033,1,2,1.000070965
Nsite.large[201],0.352962963,0.5729259278,0,2,1.000110002
Nsite.large[202],1.242777778,0.4802708467,1,2,1.000160996
Nsite.large[203],0.9301111111,0.7472338626,0,3,1.000023115
Nsite.large[204],1.326074074,0.5535592002,1,3,1.00050304
Nsite.large[205],1.226222222,0.4634192336,1,2,1.000081879
Nsite.large[206],1.291962963,0.5279497273,1,3,1.00015879
Nsite.large[207],0.4371851852,0.6371194433,0,2,1.000037124
Nsite.large[208],1.266037037,0.5055364415,1,3,0.9999483614
Nsite.large[209],1.245222222,0.4843329986,1,2,0.9999632032
Nsite.large[210],1.249592593,0.4893395009,1,2,1.000024894
Nsite.large[211],1.283185185,0.5208624391,1,3,1.000017976
Nsite.large[212],0.4228888889,0.6179966615,0,2,1.00004901
Nsite.large[213],0.4736296296,0.6465762353,0,2,1.000345826
Nsite.large[214],1.252,0.4885970364,1,2,1.000030412
Nsite.large[215],1.292592593,0.5278466788,1,3,1.000038181
Nsite.large[216],0.4459259259,0.6434705066,0,2,1.000070103
Nsite.large[217],0.5564074074,0.6944908563,0,2,1.00018844
Nsite.large[218],1.266,0.5060319148,1,3,0.9999929704
Nsite.large[219],1.283666667,0.5210626075,1,3,1.000175254
Nsite.large[220],0.4763333333,0.6443283083,0,2,1.000066093
Nsite.large[221],1.245703704,0.4843566268,1,2,1.00007289
Nsite.large[222],0.4277777778,0.6230615828,0,2,1.000230067
Nsite.large[223],0.8790740741,0.7448771137,0,2,1.000092656
Nsite.large[224],2.898111111,1.114482869,1,5,1.000282316
Nsite.large[225],3.679259259,1.286281458,1,6,1.00003908
Nsite.large[226],3.685703704,0.9817566545,2,6,1.000445582
Nsite.large[227],4.275037037,0.8606697589,3,6,1.000123919
Nsite.large[228],4.544259259,0.9498540318,3,6,1.000162869
Nsite.large[229],4.542407407,0.943640193,3,6,1.000538927
Nsite.large[230],4.13962963,0.8836870822,3,6,1.00045072
Nsite.large[231],4.379444444,0.8778838687,3,6,1.000173807
Nsite.large[232],6.647925926,0.6763639531,6,8,1.000513275
Nsite.large[233],4.138148148,1.34831205,2,7,1.0002125
Nsite.large[234],4.555851852,0.6574982808,4,6,1.000164782
Nsite.large[235],2.444185185,1.002864283,1,5,1.00009038
Nsite.large[236],4.284851852,0.9428698,3,6,1.000556377
Nsite.large[237],5.238148148,0.903112376,4,7,1.000278066
Nsite.large[238],3.621444444,0.9868535399,2,6,1.000090206
Nsite.large[239],5.346777778,0.9588387853,4,7,1.000264337
Nsite.large[240],2.478074074,1.064514374,1,5,1.000255106
Nsite.large[241],2.480851852,1.048229534,1,5,1.000171421
Nsite.large[242],4.306555556,0.9777259257,3,6,1.000773402
Nsite.large[243],3.953925926,1.125001226,2,6,1.000234896
Nsite.large[244],2.565407407,1.065617992,1,5,1.000360275
Nsite.large[245],3.142481481,1.301887073,1,6,1.00030125
Nsite.large[246],3.760222222,1.050657335,2,6,1.000146569
Nsite.large[247],4.687037037,0.98184307,3,7,1.000040777
Nsite.large[248],3.832481481,1.028849992,2,6,1.00077773
