Index,ID,Sampling_site,Dist_city,Dist_road,Dist_water2,Dist_water3,Dist_water,Dist_humset,HDens_2km,HDens_500m,NDVImean_50m,NDVImean_500m,NDVImean_2km,cattle_numb,cattle_freq,effort_days,xcoord,ycoord,PA,survey_area,pa_type,year,Biome,CTmodel,CTnumber,CTcode,CTcode2,trail,trail_type,trail_type2,team,team2,team3,veg_field,cattle_field
237,248,OCGSV15,-0.556622954,0.589036421,-1.175781369,-1.052042694,-1.023646694,2.23018933,-0.436974918,-0.171953621,0.052496493,0.092910786,-0.342155858,-0.276327702,-0.270365111,-0.815127954,-45.775733,-15.181096,GSV,GSV,1,2017,Cer,trophycam,B1404115863,C,C,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,N
238,249,OCGSV16,-0.297237945,0.952303864,1.341268724,0.36318937,0.678092686,2.235636332,-0.436974918,-0.171953621,-0.449071745,-0.124804052,0.083289398,-0.276327702,-0.270365111,1.3399069,-45.818195,-15.180731,GSV,GSV,1,2017,Cer,trophycam,B100825112,A,A,1,trail,trail,other,MJ,MJ MSP,CER SS,N
239,250,OCGSV17,-0.777676344,0.139762011,-0.592337098,-0.954192772,-0.629188874,1.964337401,-0.436974918,-0.171953621,-0.804535589,-0.713396071,-0.319335891,-0.276327702,-0.270365111,1.124403415,-45.747889,-15.194543,GSV,GSV,1,2017,Cer,trophycam,B1201100128,B,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,N
240,251,OCGSV18,-0.699505645,0.250014545,-1.108557537,-1.260263719,-0.978197682,2.216347948,-0.436974918,-0.171953621,-0.275374086,0.176391808,-0.148495422,-0.276327702,-0.270365111,1.124403415,-45.761761,-15.19493,GSV,GSV,1,2017,Cer,trophycam,B120101027,B,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,N
241,252,OCGSV19,-0.754697262,0.033203753,-0.636944284,-0.980640705,-0.659347116,2.195647269,-0.436974918,-0.171953621,-0.199246159,-0.234217557,-0.008505054,-0.276327702,-0.270365111,0.693396444,-45.762107,-15.20866,GSV,GSV,1,2017,Cer,trophycam,B121218018,B,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,N
242,253,OCGSV20,-0.842381508,-0.091796881,-0.903292904,-1.138560788,-0.839421377,1.862603777,-0.436974918,-0.171953621,-0.446217518,-0.496995269,-0.147154758,-0.276327702,-0.270365111,1.124403415,-45.747864,-15.208946,GSV,GSV,1,2017,Cer,agressor,B150801806,D,D,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,N
243,254,OCGSV21,-0.322354778,-0.043593926,-0.929331686,-1.153999376,-0.857025803,1.692332376,-0.436974918,-0.171953621,-0.018113122,-0.000156776,0.10482356,-0.276327702,-0.270365111,-1.46163841,-45.845833,-15.27885,GSV,GSV,1,2017,Cer,trophycam,B130905345,B,A,1,carreiro,carreiro,other,MJ,MJ MSP,VER,N
244,255,OCGSV22,-0.219094185,0.174635786,-1.153882881,-1.252524474,-1.008841458,1.594207267,-0.436974918,-0.171953621,0.256489795,0.109358939,0.121551403,-0.276327702,-0.270365111,1.124403415,-45.859942,-15.278676,GSV,GSV,1,2017,Cer,agressor,B150801797,D,D,0,N,N,other,MJ,MJ MSP,VER,N
245,256,OCGSV23,-0.497356814,-0.108749629,-0.139996404,-0.685996603,-0.323368194,2.519521371,-0.436974918,-0.171953621,0.114757288,0.276341763,0.38334471,-0.276327702,-0.270365111,-1.677141895,-45.817449,-15.250769,GSV,GSV,1,2017,Cer,trophycam,B121000673,B,A,1,trail,trail,other,MJ,MJ MSP,CER denso,N
246,257,OCGSV24,-0.271780024,0.424040546,0.235445742,-0.463394156,-0.069537455,2.400364528,-0.436974918,-0.171953621,-0.173607134,-0.186577194,0.109164101,-0.276327702,-0.270365111,0.765230939,-45.845713,-15.236983,GSV,GSV,1,2017,Cer,trophycam,B120102688,B,A,0,N,N,other,MJ,MJ MSP,CER denso,N
247,258,OCGSV25,0.025815583,1.003258524,0.042504157,0.868694303,-0.199982333,1.636384255,-0.436974918,-0.171953621,-0.147978341,-0.066214494,-0.00458221,-0.276327702,-0.270365111,0.765230939,-45.88752,-15.237094,GSV,GSV,1,2017,Cer,trophycam,B120100832,B,A,0,N,N,other,MJ,MJ MSP,CER SS,N
248,259,OCGSV26,0.009696672,0.870466767,0.374066941,0.836618136,0.024182235,1.444471552,-0.436974918,-0.171953621,0.073153365,0.11066908,0.040429921,-0.276327702,-0.270365111,0.765230939,-45.888001,-15.250946,GSV,GSV,1,2017,Cer,agressor,B150801804,D,D,0,N,N,other,MJ,MJ MSP,CER SS,N
249,260,OCGSV27,-0.245192716,1.171217777,1.329297798,0.467631766,0.669999325,2.153426705,-0.436974918,-0.171953621,0.101140004,0.308639068,0.032606153,-0.276327702,-0.270365111,0.693396444,-45.817726,-15.166765,GSV,GSV,1,2017,Cer,trophycam,B131200703,B,A,0,N,N,other,MJ,MJ MSP,CER SS,N
250,261,OCGSV28,-0.33002892,1.047405612,0.147030469,0.386718074,-0.12931368,2.494318899,-0.436974918,-0.171953621,-0.080964429,-0.194031792,-0.209964615,-0.276327702,-0.270365111,0.980734425,-45.803979,-15.167284,GSV,GSV,1,2017,Cer,trophycam,B100817020,A,A,0,N,N,other,MJ,MJ MSP,CER SS,N
251,262,OCGSV29,-0.411384578,0.934621241,-0.604278755,-0.060149159,-0.637262448,2.21832272,-0.436974918,-0.171953621,-0.511164695,-0.384659112,-0.420113866,-0.276327702,-0.270365111,-1.31796942,-45.789709,-15.166801,GSV,GSV,1,2017,Cer,trophycam,B121000478,B,A,0,N,N,other,MJ,MJ MSP,CER ralo,N
252,263,OCGSV30,-0.489339665,0.818970679,-0.211746708,-0.728537893,-0.371877486,1.968103699,-0.436974918,-0.171953621,-0.179018208,-0.354119721,-0.530211426,-0.276327702,-0.270365111,0.621561949,-45.775964,-15.166844,GSV,GSV,1,2017,Cer,trophycam,B100815356,A,A,0,N,N,other,MJ,MJ MSP,CER ralo,N
253,264,OCGSV31,-0.338148663,0.444051495,0.079219916,-0.556021612,-0.175159366,2.429286344,-0.436974918,-0.171953621,-0.084480212,-0.134997731,0.061627797,-0.276327702,-0.270365111,1.268072405,-45.831936,-15.223032,GSV,GSV,1,2017,Cer,trophycam,B120520985,B,A,1,carreiro,carreiro,GBF,GBF,GBF FFP,CER SS,N
254,265,OCGSV32,-0.370780178,0.250228379,-0.867325295,-1.117235324,-0.815104222,2.654691759,-0.436974918,-0.171953621,0.36776202,0.118628694,0.158451266,-0.276327702,-0.270365111,1.268072405,-45.831667,-15.236842,GSV,GSV,1,2017,Cer,trophycam,B13200699,B,A,1,carreiro,carreiro,GBF,GBF,GBF FFP,CER SS/denso,N
255,266,OCGSV33,-0.301825238,0.645347022,1.015905404,-0.000653803,0.458119482,2.230264859,-0.436974918,-0.171953621,0.305237354,0.043101374,0.14567891,-0.276327702,-0.270365111,-0.240451993,-45.831811,-15.208971,GSV,GSV,1,2017,Cer,trophycam,B140621053,C,C,0,N,N,GBF,GBF,GBF FFP,CER SS,N
256,267,OCGSV34,-0.43624744,0.288244528,-0.791489981,-1.072272001,-0.763833117,2.721992814,-0.436974918,-0.171953621,0.10707034,0.139392306,0.103934123,-0.276327702,-0.270365111,-0.886962449,-45.817767,-15.223233,GSV,GSV,1,2017,Cer,trophycam,B121000453,B,A,1,carreiro,carreiro,GBF,GBF,GBF FFP,CER SS,N
257,268,OCGSV35,-0.259264709,0.853155973,1.819634469,0.475883151,1.001508509,2.056647294,-0.436974918,-0.171953621,0.385882305,0.417545731,0.222525283,-0.276327702,-0.270365111,-0.240451993,-45.831863,-15.195067,GSV,GSV,1,2017,Cer,agressor,B150801818,D,D,0,N,N,GBF,GBF,GBF FFP,CER SS/denso,N
258,269,OCGSV36,-0.528465924,0.490727103,-1.076359941,-1.241173524,-0.956429375,2.715139927,-0.436974918,-0.171953621,-1.133832429,-0.196058185,-0.192532484,-0.276327702,-0.270365111,1.124403415,-45.789687,-15.194552,GSV,GSV,1,2017,Cer,trophycam,B131200437,B,A,1,carreiro,carreiro,GBF,GBF,GBF FFP,VER,N
259,270,OCGSV37,-0.618363294,0.358996141,-1.037465319,-1.218112612,-0.930133311,2.485379682,-0.436974918,-0.171953621,0.730789909,-0.017571055,-0.084612923,-0.276327702,-0.270365111,1.124403415,-45.775621,-15.195363,GSV,GSV,1,2017,Cer,trophycam,B130904560,B,A,1,trail,trilha/dreNagem,GBF,GBF,GBF FFP,Mata/Cerradao?,N
260,271,OCGSV38,-0.442832992,0.595474967,-0.139888906,-0.685932866,-0.323295516,2.704134172,-0.436974918,-0.171953621,-0.603139117,-0.245610212,-0.083265687,-0.276327702,-0.270365111,1.124403415,-45.803752,-15.195392,GSV,GSV,1,2017,Cer,agressor,B150801784,D,D,1,carreiro,carreiro,GBF,GBF,GBF FFP,VER,N
261,272,OCGSV39,-0.528942455,0.161572097,-1.166494819,-1.294615165,-1.017368198,2.71825018,-0.436974918,-0.171953621,-0.213317093,-0.009822851,0.083768267,-0.276327702,-0.270365111,1.268072405,-45.804021,-15.222822,GSV,GSV,1,2017,Cer,trophycam,B1210X19X6,B,A,1,carreiro,carreiro,GBF,GBF,GBF FFP,CER SS,N
262,273,OCGSV40,-0.579798702,0.262608361,-0.762793292,-1.05525752,-0.744431721,2.75700945,-0.436974918,-0.171953621,0.104729974,-0.12765821,0.000139793,-0.276327702,-0.270365111,0.837065434,-45.78988,-15.208954,GSV,GSV,1,2017,Cer,trophycam,B100826313,A,A,0,N,N,GBF,GBF,GBF FFP,CER SS,N
263,274,OCGSV41,-0.488234872,0.380132943,-0.972250794,-1.179446434,-0.88604276,2.841858936,-0.436974918,-0.171953621,0.206878205,0.054038518,-0.00477121,-0.276327702,-0.270365111,1.268072405,-45.803892,-15.208959,GSV,GSV,1,2017,Cer,trophycam,B101028533,A,A,1,carreiro,carreiro,GBF,GBF,GBF FFP,CER SS,N
264,275,OCGSV42,-0.396005521,0.504361138,0.174289035,-0.499654423,-0.110884576,2.533241322,-0.436974918,-0.171953621,0.025653768,0.194814746,0.045525832,-0.276327702,-0.270365111,1.268072405,-45.817798,-15.208977,GSV,GSV,1,2017,Cer,agressor,B150801895,D,D,0,N,N,GBF,GBF,GBF FFP,CER SS,N
265,276,OCGSV43,-0.310505904,0.101691044,-0.813167422,-1.085124717,-0.778488906,2.027751868,-0.436974918,-0.171953621,0.278298334,0.272731045,0.137511247,-0.276327702,-0.270365111,1.124403415,-45.845939,-15.264691,GSV,GSV,1,2017,Cer,trophycam,B121000651,B,A,0,N,N,GBF,GBF,GBF FFP,CER ralo?,N
266,277,OCGSV44,-0.29470638,0.254512578,-0.326273663,-0.796441778,-0.449307423,2.360291559,-0.436974918,-0.171953621,0.140895046,0.173600283,0.130627685,-0.276327702,-0.270365111,1.124403415,-45.845766,-15.250905,GSV,GSV,1,2017,Cer,trophycam,B131200441,B,A,0,N,N,GBF,GBF,GBF FFP,CER SS,N
267,278,OCGSV45,-0.196597693,0.451026696,0.404465891,-0.084175595,0.044734504,2.105520889,-0.436974918,-0.171953621,-0.730294173,0.109541902,0.08789385,-0.276327702,-0.270365111,1.124403415,-45.859289,-15.250307,GSV,GSV,1,2017,Cer,trophycam,B131200426,B,A,1,carreiro,carreiro,GBF,GBF,GBF FFP,CER SS,N
268,279,OCGSV46,-0.223645606,0.038913393,-0.852589055,-1.044644894,-0.805141274,1.244671572,-0.436974918,-0.171953621,-0.104053508,0.064357134,0.124913357,-0.276327702,-0.270365111,1.05256892,-45.859901,-15.29302,GSV,GSV,1,2017,Cer,trophycam,B101028490,A,A,0,N,N,GBF,GBF,GBF FFP,CER SS,N
269,280,OCGSV47,-0.326276769,-0.177110491,0.080425518,-0.430744415,-0.174344277,1.360896473,-0.436974918,-0.171953621,0.051705907,0.090860257,0.10931085,-0.276327702,-0.270365111,0.908899929,-45.845902,-15.293017,GSV,GSV,1,2017,Cer,agressor,B150801764,D,D,0,N,N,GBF,GBF,GBF FFP,CER SS,N
270,281,OCGSV48,-0.924263662,-0.209703788,-0.13576144,-0.683485661,-0.320504999,1.545064352,-0.436974918,-0.171953621,-0.857259039,-0.67474349,-0.485085855,-0.276327702,-0.270365111,0.908899929,-45.733905,-15.209021,GSV,GSV,1,2017,Cer,agressor,B151106854,D,D,0,N,N,GBF,GBF,GBF FFP,CER SS,N
271,283,OCGSV50,-0.857074,0.015008901,0.632121063,-0.2282024,0.198648712,1.721814313,-0.436974918,-0.171953621,-0.048003753,-0.298551078,-0.703926908,-0.276327702,-0.270365111,0.477892959,-45.73376,-15.19491,GSV,GSV,1,2017,Cer,trophycam,B121001275,B,A,0,N,N,GBF,GBF,GBF FFP,CER SS,N
272,284,OCGSV51,-0.106847481,0.523759059,-1.231224519,-0.212498798,-1.061130967,1.635158864,-0.436974918,-0.171953621,-0.407684477,0.256111685,0.150922941,-0.276327702,-0.270365111,0.693396444,-45.873949,-15.264635,GSV,GSV,1,2017,Cer,trophycam,B121000676,B,A,1,carreiro,carreiro,GBF,GBF,GBF FFP,VER,N
273,285,OCGSV52,-0.2109086,0.300679216,-0.527337479,-0.67439826,-0.585243618,1.925961094,-0.436974918,-0.171953621,0.600117807,0.239678712,0.120018776,-0.276327702,-0.270365111,0.908899929,-45.859716,-15.265216,GSV,GSV,1,2017,Cer,trophycam,B110307295,A,A,0,N,N,GBF,GBF,GBF FFP,CER denso,N
274,286,OCGSV53,-0.117943536,0.386962463,-0.342968081,-0.664170461,-0.460594265,1.534426265,-0.436974918,-0.171953621,0.077838186,0.081108404,0.145173176,-0.276327702,-0.270365111,0.908899929,-45.87378,-15.278805,GSV,GSV,1,2017,Cer,trophycam,B140926006,C,C,0,N,N,GBF,GBF,GBF FFP,CER SS,N
275,287,OCGSV54,-0.349274546,0.72499008,0.822786493,-0.115155445,0.327554717,2.369236054,-0.436974918,-0.171953621,0.219946918,0.019140389,0.077916447,-0.276327702,-0.270365111,0.549727454,-45.818037,-15.194942,GSV,GSV,1,2017,Cer,trophycam,B110307278,A,A,0,N,N,other,FFP,MSP FFP,CER SS,N
276,288,OCGSV55,-0.565789209,0.699222988,-1.237539792,-1.336738259,-1.065400627,1.739767288,-0.436974918,-0.171953621,-1.000275386,-0.59701716,-0.482425356,-0.276327702,-0.270365111,-1.6053074,-45.762101,-15.167056,GSV,GSV,1,2017,Cer,agressor,B150801803,D,D,1,carreiro,carreiro,other,MJ,MJ MSP,MC/VER,N
277,289,OCGSV56,-0.513989045,-0.288196545,0.425273592,-0.350843808,0.058802275,2.197208508,-0.436974918,-0.171953621,0.161047958,0.171047312,0.29442764,-0.276327702,-0.270365111,0.118720483,-45.817908,-15.264889,GSV,GSV,1,2017,Cer,trophycam,B140621051,C,C,0,N,N,GBF,GBF,GBF FFP,CER SS,N
278,290,OCGSV57,-0.532532105,-0.47438089,1.149776734,0.078719506,0.548627858,1.838902662,-0.436974918,-0.171953621,0.333943645,0.38481912,0.293127598,-0.276327702,-0.270365111,0.693396444,-45.817128,-15.279496,GSV,GSV,1,2017,Cer,trophycam,B100815620,A,A,1,trail,estrada,GBF,GBF,GBF FFP,CER SS,N
279,291,OCGSV58,-0.613837428,-0.457274731,0.349944331,-0.395507088,0.007873304,2.045843801,-0.436974918,-0.171953621,0.196876473,0.355431999,0.365637652,-0.276327702,-0.270365111,0.693396444,-45.804068,-15.264676,GSV,GSV,1,2017,Cer,trophycam,B110304357,A,A,0,N,N,other,MJ,MJ MSP,CER denso,N
280,292,OCGSV59,-0.567045676,-0.055883916,-1.01578029,-1.205255397,-0.915472392,2.467401366,-0.436974918,-0.171953621,-0.060809954,0.043764139,0.240967679,-0.276327702,-0.270365111,0.621561949,-45.803602,-15.236657,GSV,GSV,1,2017,Cer,trophycam,B101028491,A,A,0,N,N,other,MJ,MJ MSP,CER ralo,N
281,293,OCGSV60,-0.594983769,-0.269444916,-0.485732645,-0.890986197,-0.557115221,2.236745006,-0.436974918,-0.171953621,0.25858246,0.422825055,0.358614487,-0.276327702,-0.270365111,0.621561949,-45.803855,-15.251199,GSV,GSV,1,2017,Cer,trophycam,B131000470,B,A,0,N,N,other,MJ,MJ MSP,CER denso,N
282,294,OCGSV61,-0.429446348,-0.395891255,0.782156639,-0.139245189,0.300085488,1.516098919,-0.436974918,-0.171953621,-0.205952569,0.093626238,0.230819644,-0.276327702,-0.270365111,0.621561949,-45.831832,-15.293257,GSV,GSV,1,2017,Cer,agressor,B150801752,D,D,1,carreiro,carreiro,GBF,GBF,GBF FFP,VER/CER SS,N
283,295,OCGSV62,-0.423995828,-0.254788359,-0.116871356,-0.672285589,-0.3077337,1.82950758,-0.436974918,-0.171953621,0.036575148,0.138922797,0.146914946,-0.276327702,-0.270365111,-1.677141895,-45.831939,-15.278986,GSV,GSV,1,2017,Cer,trophycam,B140926276,C,C,0,N,N,GBF,GBF,GBF FFP,CER denso,N
284,296,OCGSV63,-0.413278338,-0.10302213,-0.655702389,-0.991762525,-0.672029186,2.147215245,-0.436974918,-0.171953621,0.176502358,0.122805392,0.201271955,-0.276327702,-0.270365111,-1.820810886,-45.831828,-15.265041,GSV,GSV,1,2017,Cer,trophycam,B110307281,A,A,0,N,N,GBF,GBF,GBF FFP,CER SS,N
285,297,OCGSV64,-0.396558917,0.059737004,-1.02318066,-1.209643132,-0.92047567,2.462849211,-0.436974918,-0.171953621,-0.209331111,0.360759194,0.223877093,-0.276327702,-0.270365111,0.118720483,-45.831692,-15.251463,GSV,GSV,1,2017,Cer,trophycam,B121017980,B,A,1,carreiro,carreiro,GBF,GBF,GBF FFP,VER,N
286,298,OCGSV65,-0.530282103,-0.605276857,1.012425997,0.143324369,0.455767108,1.521802899,-0.436974918,-0.171953621,0.338884568,0.454089097,0.305211089,-0.276327702,-0.270365111,-0.240451993,-45.818076,-15.293085,GSV,GSV,1,2017,Cer,trophycam,B140806204,C,C,0,N,N,other,MJ,MJ MSP,CER denso,N
287,299,OCMS01,-1.489271982,-1.705376113,-1.244027785,0.300936482,0.802019049,0.269678982,-0.436974918,-0.171953621,1.633897537,1.815335108,1.996186519,-0.276327702,-0.270365111,-0.024948507,-43.969738,-14.819926,MS,MS,1,2013,Caa,trophycam,B120102688,B,A,0,N,N,GBF,GBF,GBF MSP,DF,NCF
288,300,OCMS02,-1.568146262,-1.761208925,-1.016424916,-0.316592733,0.097858339,-0.084001608,-0.436974918,-0.171953621,1.717000735,2.058231695,2.008281119,-0.276327702,-0.270365111,-0.024948507,-43.955334,-14.819663,MS,MS,1,2013,Caa,trophycam,B100826313,A,A,1,trail,trail,GBF,GBF,GBF MSP,DF,NCF
289,301,OCMS03,-1.533753145,-1.802898529,-0.264219033,-0.759649125,-0.407353229,-0.252076683,-0.436974918,-0.171953621,1.431818697,1.838938949,2.032153139,-0.276327702,-0.270365111,-0.024948507,-43.954757,-14.805461,MS,MS,1,2013,Caa,trophycam,B121001275,B,A,0,N,N,GBF,GBF,GBF MSP,DF,NCF
290,302,OCMS04,-1.63910189,-1.756088785,-0.16254268,-0.194815515,0.236719353,-0.088767575,-0.436974918,-0.171953621,1.836936356,2.363628405,2.048791925,-0.276327702,-0.270365111,-0.024948507,-43.955082,-14.834792,MS,MS,1,2013,Caa,trophycam,B120521018,B,A,0,N,N,GBF,GBF,GBF MSP,DF,NCF
291,303,OCMS05,-1.723632607,-1.996970304,-0.55361122,-0.93123191,-0.603006896,-0.455011916,-0.436974918,-0.171953621,2.635256762,2.178074059,1.560244833,-0.276327702,-0.270365111,-0.024948507,-43.94041,-14.834733,MS,MS,1,2013,Caa,trophycam,B110307278,A,A,1,trail,estrada,GBF,GBF,GBF MSP,DF,NCF
292,304,OCMS06,-1.637666898,-2.032231011,-0.911920195,-1.039053187,-0.725954125,-0.469953328,-0.436974918,-0.171953621,0.117428605,1.233755026,1.541392239,0.389961929,0.372773718,-0.024948507,-43.939947,-14.820022,MS,MS,1,2013,Caa,trophycam,B101014253,A,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,RF,NCF
293,305,OCMS07,-1.325564786,-2.144689987,-0.084393994,2.47199896,3.277653976,0.635912647,-0.436974918,-0.171953621,1.555992643,1.716098084,1.85189664,-0.276327702,-0.270365111,-0.024948507,-44.013502,-14.836158,MS,MS,1,2013,Caa,trophycam,B100825112,A,A,0,N,N,GBF,GBF,GBF MSP,Car,NCF
294,306,OCMS08,-1.440095975,-1.743571388,-0.995724171,1.091309605,1.703271467,0.614954134,-0.436974918,-0.171953621,1.656140335,1.762162261,1.927528083,-0.276327702,-0.270365111,-0.168617498,-43.984943,-14.835636,MS,MS,1,2013,Caa,trophycam,B120101324,B,A,1,trail,trail,GBF,GBF,GBF MSP,DF,NCF
295,307,OCMS09,-1.536752018,-1.553068735,-0.236409608,0.516278778,1.047571129,0.299134349,-0.436974918,-0.171953621,1.157412064,1.889477707,2.027967494,-0.276327702,-0.270365111,-0.168617498,-43.970576,-14.834604,MS,MS,1,2013,Caa,trophycam,B100815579,A,A,0,N,N,GBF,GBF,GBF MSP,DF,NCF
296,308,OCMS10,-1.349375165,-1.799917351,-0.85165563,1.52876331,2.202094362,0.789813559,-0.436974918,-0.171953621,1.387678676,1.967478707,1.958990232,-0.276327702,-0.270365111,-0.096783002,-44.000079,-14.849945,MS,MS,1,2013,Caa,trophycam,B100817020,A,A,0,N,N,GBF,GBF,GBF MSP,DF,NCF
297,309,OCMS11,-1.459315842,-1.589857513,-0.040942547,0.802050683,1.373433197,0.460088078,-0.436974918,-0.171953621,1.706249837,1.86282812,1.90381431,-0.276327702,-0.270365111,-0.096783002,-43.985014,-14.849619,MS,MS,1,2013,Caa,trophycam,B121000478,B,A,0,N,N,GBF,GBF,GBF MSP,DF,NCF
298,310,OCMS12,-1.567683537,-1.580105015,0.808338601,0.043563323,0.508539709,0.136792198,-0.436974918,-0.171953621,1.597625464,1.78381255,1.946553884,-0.276327702,-0.270365111,-0.096783002,-43.970164,-14.849665,MS,MS,1,2013,Caa,trophycam,B110404563,A,A,0,N,N,GBF,GBF,GBF MSP,DF,NCF
299,311,OCMS13,-1.676504663,-1.848499367,-0.245975924,-0.654653188,-0.287627697,-0.216304107,-0.436974918,-0.171953621,0.651869167,1.426760579,1.699047451,-0.276327702,-0.270365111,-0.096783002,-43.95527,-14.850218,MS,MS,1,2013,Caa,trophycam,B120815245,B,A,0,N,N,GBF,GBF,GBF MSP,"initial succession, former 'pivo'",NCF
300,312,OCMS14,-1.790393604,-2.129062944,-1.099671981,-1.191078199,-0.899306313,-0.543350637,-0.436974918,-0.171953621,1.212468348,0.468884589,1.088428694,-0.276327702,-0.270365111,-1.74897639,-43.939396,-14.850095,MS,MS,1,2013,Caa,trophycam,B110307281,A,A,1,trail,trail,GBF,GBF,GBF MSP,RF,NCF
301,313,OCMS15,-1.325823531,-1.979035472,-0.881913567,1.868024952,2.588950097,0.733784333,-0.436974918,-0.171953621,1.713525598,1.888764759,1.904495584,-0.276327702,-0.270365111,-0.168617498,-44.000947,-14.835012,MS,MS,1,2013,Caa,trophycam,B121000673,B,A,0,N,N,GBF,GBF,GBF MSP,CAR?,NCF
302,314,OCMS16,-1.392802633,-1.928109863,-0.516769446,1.007318789,1.607497808,0.537529335,-0.436974918,-0.171953621,1.663900807,1.97878501,1.9467195,-0.276327702,-0.270365111,-0.168617498,-43.984828,-14.819123,MS,MS,1,2013,Caa,trophycam,B100826329,A,A,0,N,N,GBF,GBF,GBF MSP,CAR?,NCF
303,315,OCMS17,-1.398854791,-2.124572451,0.650764083,0.934457828,1.524415381,0.387366738,-0.436974918,-0.171953621,1.653856849,1.809691389,1.678019338,-0.276327702,-0.270365111,-0.168617498,-43.98693,-14.804304,MS,MS,1,2013,Caa,trophycam,NCF,A,A,0,N,N,GBF,GBF,GBF MSP,CAR?,NCF
304,316,OCMS18,-1.302213509,-2.11877252,0.183853364,1.761885243,2.467920337,0.446307462,-0.436974918,-0.171953621,1.635952651,1.724723523,1.935706448,-0.276327702,-0.270365111,-0.240451993,-43.999353,-14.820548,MS,MS,1,2013,Caa,trophycam,B101028533,A,A,0,N,N,GBF,GBF,GBF MSP,CAR?,NCF
305,317,OCMS19,-1.491561938,-1.93361356,0.209396752,0.003381078,0.462720406,-0.005058806,-0.436974918,-0.171953621,1.727680667,1.924041246,2.335687957,-0.276327702,-0.270365111,-0.240451993,-43.969577,-14.803263,MS,MS,1,2013,Caa,trophycam,B121000481,B,A,0,N,N,GBF,GBF,GBF MSP,Car,NCF
306,318,OCMS20,-1.422314441,-1.761113361,-0.34860142,1.714681563,2.414094581,0.320942522,-0.436974918,-0.171953621,1.01950409,1.534759977,1.849308405,-0.276327702,-0.270365111,-0.240451993,-44.015108,-14.864808,MS,MS,1,2013,Caa,trophycam,B110304357,A,A,1,trail,trail,GBF,GBF,GBF MSP,DF,NCF
307,319,OCMS21,-1.67272912,-1.85518487,-0.880793602,-0.979165933,-0.657665452,-0.385459819,-0.436974918,-0.171953621,1.101635939,1.209642343,1.448824864,-0.276327702,-0.270365111,-0.168617498,-43.954799,-14.86497,MS,MS,1,2013,Caa,trophycam,B1010284491,A,A,0,N,N,GBF,GBF,GBF MSP,RF,NCF
308,320,OCMS22,-1.560623524,-1.57374956,-0.264366911,-0.243605639,0.181084595,-0.041982789,-0.436974918,-0.171953621,1.622243194,1.839309517,1.812626572,-0.276327702,-0.270365111,-0.168617498,-43.970528,-14.86487,MS,MS,1,2013,Caa,trophycam,B120815259,B,A,1,trail,trail,GBF,GBF,GBF MSP,DF,NCF
309,321,OCMS23,-1.452563446,-1.426661554,0.453624842,0.518200453,1.049762392,0.31136801,-0.436974918,-0.171953621,1.941832397,1.91745698,1.96932425,-0.276327702,-0.270365111,-0.312286488,-43.985492,-14.864763,MS,MS,1,2013,Caa,trophycam,B12100453,B,A,1,trail,trail,GBF,GBF,GBF MSP,DF,NCF
310,322,OCMS24,-1.345796076,-1.601802009,0.125902623,1.267076221,1.903695904,0.658873978,-0.436974918,-0.171953621,2.302704614,2.015780044,1.933762235,-0.276327702,-0.270365111,-1.74897639,-44.000066,-14.865684,MS,MS,1,2013,Caa,trophycam,NCF,A,A,1,trail,trail,GBF,GBF,GBF MSP,DF,NCF
311,323,OCMS25,-1.459737512,-1.614553702,-0.800262078,-1.077473043,-0.769763799,-0.711759969,-0.141510617,-0.171953621,1.337236675,1.807386831,1.317050298,-0.276327702,-0.270365111,-0.312286488,-43.954699,-14.910022,MS,MS,1,2013,Caa,trophycam,B101028494,A,A,0,N,N,GBF,GBF,GBF MSP,DF?,NCF
312,324,OCMS26,-1.546035704,-1.704339055,-1.077166898,-1.241651975,-0.956974946,-0.502984087,-0.436974918,-0.171953621,1.766054375,1.295915707,1.427328861,-0.276327702,-0.270365111,-0.312286488,-43.954712,-14.895517,MS,MS,1,2013,Caa,trophycam,B121000651,B,A,0,N,N,GBF,GBF,GBF MSP,DF,NCF
313,325,OCMS27,-1.30516677,-1.320309287,-0.559225319,-0.934560551,-0.606802503,-0.722673057,-0.000596874,0.025076989,1.582354953,1.815977632,0.840024289,-0.276327702,-0.270365111,-1.102465934,-43.970228,-14.925011,MS,MS,1,2013,Caa,trophycam,B100826425,A,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,FESD?,NCF
314,326,OCMS28,-1.153990087,-1.003321801,-0.871015181,-1.119423085,-0.817598899,-1.019306199,-0.214745358,-0.021198778,0.00519975,-0.568002676,0.422978299,0.538026291,0.58119834,-0.312286488,-43.984804,-14.939892,MS,MS,1,2013,Caa,trophycam,B110404056,A,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,RF,NCF
